Episode,AgentID,FinalX,FinalY,TotalReward,FoodCollected,CollisionCount,EpisodeLength,RandomActions,GreedyActions
919,2,6,5,133,31,2,200,34,166
920,0,6,6,297,51,16,200,37,163
920,1,3,1,426,58,3,200,39,161
920,2,5,7,205,43,17,200,38,162
921,0,1,9,65,35,30,200,32,168
921,1,2,9,117,35,17,200,31,169
921,2,3,1,79,33,21,200,39,161
922,0,9,4,103,29,4,200,36,164
922,1,3,7,251,45,11,200,41,159
922,2,4,6,103,33,15,200,35,165
923,0,7,8,416,56,0,200,44,156
923,1,2,3,305,47,3,200,38,162
923,2,4,6,305,47,3,200,38,162
924,0,8,3,294,46,3,200,38,162
924,1,1,3,312,48,4,200,37,163
924,2,5,9,135,33,7,200,39,161
925,0,3,8,9,23,11,200,43,157
925,1,2,6,224,40,4,200,47,153
925,2,8,1,212,40,7,200,35,165
926,0,3,3,198,38,5,200,33,167
926,1,0,0,210,42,13,200,33,167
926,2,0,7,318,50,8,200,31,169
927,0,2,6,-82,14,9,200,48,152
927,1,4,3,146,34,7,200,37,163
927,2,6,7,23,21,2,200,38,162
928,0,8,5,253,47,16,200,40,160
928,1,5,2,38,22,1,200,48,152
928,2,7,6,117,35,17,200,38,162
929,0,8,8,27,29,23,200,30,170
929,1,3,3,3,29,29,200,45,155
929,2,7,9,120,36,19,200,35,165
930,0,6,5,174,34,0,200,43,157
930,1,2,3,323,49,4,200,35,165
930,2,6,4,268,44,4,200,37,163
931,0,2,5,49,27,12,200,36,164
931,1,7,0,331,49,2,200,37,163
931,2,3,5,261,47,14,200,33,167
932,0,7,1,408,56,2,200,31,169
932,1,2,5,197,39,8,200,37,163
932,2,3,5,205,39,6,200,39,161
933,0,6,7,22,26,16,200,37,163
933,1,4,4,71,25,1,200,34,166
933,2,4,5,183,41,17,200,38,162
934,0,2,8,127,33,9,200,34,166
934,1,4,6,24,28,21,200,36,164
934,2,4,4,170,38,12,200,39,161
935,0,7,7,317,51,11,200,51,149
935,1,2,3,214,38,1,200,32,168
935,2,8,8,123,33,10,200,37,163
936,0,3,0,103,33,15,200,30,170
936,1,7,1,-86,14,10,200,38,162
936,2,2,9,168,36,7,200,47,153
937,0,1,0,267,45,7,200,41,159
937,1,4,2,165,35,5,200,48,152
937,2,4,8,165,35,5,200,48,152
938,0,5,5,295,45,0,200,45,155
938,1,7,6,293,47,6,200,43,157
938,2,9,6,150,34,6,200,37,163
939,0,6,1,108,28,0,200,41,159
939,1,5,4,155,37,13,200,42,158
939,2,4,9,188,40,13,200,41,159
940,0,6,6,252,48,19,200,27,173
940,1,1,3,102,30,7,200,43,157
940,2,8,9,88,32,16,200,41,159
941,0,1,4,374,54,5,200,44,156
941,1,3,4,102,34,18,200,43,157
941,2,4,8,318,54,19,200,41,159
942,0,2,8,118,30,3,200,37,163
942,1,3,0,134,34,10,200,44,156
942,2,3,4,53,27,11,200,32,168
943,0,6,5,128,32,6,200,53,147
943,1,5,1,158,34,4,200,46,154
943,2,1,9,276,44,2,200,31,169
944,0,6,3,181,35,1,200,39,161
944,1,4,2,27,21,1,200,44,156
944,2,5,7,243,41,2,200,39,161
945,0,8,5,273,43,0,200,42,158
945,1,5,1,218,38,0,200,39,161
945,2,5,0,108,28,0,200,43,157
946,0,3,9,136,32,4,200,41,159
946,1,1,3,145,35,10,200,40,160
946,2,7,3,241,43,8,200,48,152
947,0,1,4,170,34,1,200,43,157
947,1,0,2,287,45,2,200,52,148
947,2,1,2,368,52,1,200,39,161
948,0,1,5,146,34,7,200,49,151
948,1,3,2,142,34,8,200,30,170
948,2,9,1,136,36,15,200,56,144
949,0,7,8,236,40,1,200,25,175
949,1,9,1,81,27,4,200,36,164
949,2,3,4,165,35,5,200,42,158
950,0,0,6,262,46,11,200,42,158
950,1,3,1,157,35,7,200,40,160
950,2,1,2,231,45,16,200,36,164
951,0,2,6,189,39,10,200,33,167
951,1,6,1,172,36,6,200,42,158
951,2,8,6,199,41,13,200,32,168
952,0,6,8,88,28,5,200,36,164
952,1,2,5,239,41,3,200,42,158
952,2,2,2,45,23,2,200,45,155
953,0,5,7,188,36,2,200,41,159
953,1,4,4,188,36,2,200,37,163
953,2,1,8,122,30,2,200,43,157
954,0,7,6,132,36,16,200,42,158
954,1,3,1,-27,23,20,200,42,158
954,2,4,0,323,49,4,200,36,164
955,0,8,8,361,51,0,200,37,163
955,1,1,6,223,41,7,200,40,160
955,2,9,6,25,23,7,200,36,164
956,0,5,5,-26,26,28,200,40,160
956,1,4,2,172,36,6,200,55,145
956,2,1,6,86,34,22,200,39,161
957,0,5,3,53,27,11,200,40,160
957,1,6,0,183,41,17,200,32,168
957,2,1,9,-26,18,6,200,30,170
958,0,8,6,135,37,18,200,48,152
958,1,6,2,199,37,2,200,42,158
958,2,2,6,11,25,16,200,43,157
959,0,5,8,181,43,23,200,31,169
959,1,3,8,75,33,22,200,36,164
959,2,4,7,239,45,14,200,48,152
960,0,8,1,355,53,7,200,32,168
960,1,1,3,309,47,2,200,34,166
960,2,6,8,322,50,7,200,44,156
961,0,7,5,130,30,0,200,36,164
961,1,5,1,338,50,3,200,38,162
961,2,8,9,184,36,3,200,35,165
962,0,7,6,290,46,4,200,45,155
962,1,5,3,-29,17,4,200,49,151
962,2,1,4,95,29,6,200,36,164
963,0,6,4,368,52,1,200,47,153
963,1,2,5,280,44,1,200,36,164
963,2,6,7,64,24,0,200,40,160
964,0,8,4,105,31,9,200,35,165
964,1,0,7,185,35,0,200,37,163
964,2,7,5,215,41,9,200,38,162
965,0,8,6,258,46,12,200,33,167
965,1,3,4,207,37,0,200,41,159
965,2,9,7,82,30,12,200,44,156
966,0,9,0,63,25,3,200,42,158
966,1,3,7,29,27,17,200,36,164
966,2,6,8,135,37,18,200,40,160
967,0,6,9,205,39,6,200,40,160
967,1,3,1,218,38,0,200,40,160
967,2,3,6,194,38,6,200,53,147
968,0,7,6,273,47,11,200,41,159
968,1,9,6,217,43,14,200,42,158
968,2,2,6,154,34,5,200,28,172
969,0,4,6,180,40,15,200,36,164
969,1,9,1,139,33,6,200,46,154
969,2,5,9,-43,19,13,200,44,156
970,0,3,5,80,32,18,200,38,162
970,1,2,5,175,37,8,200,41,159
970,2,9,8,166,42,24,200,36,164
971,0,9,3,126,30,1,200,39,161
971,1,8,1,-29,17,4,200,36,164
971,2,7,3,55,25,5,200,36,164
972,0,5,2,247,41,1,200,40,160
972,1,2,6,306,46,0,200,31,169
972,2,3,7,324,48,1,200,39,161
973,0,7,6,179,37,7,200,41,159
973,1,0,5,339,49,0,200,53,147
973,2,4,6,157,35,7,200,36,164
974,0,7,7,196,36,0,200,40,160
974,1,2,0,118,30,3,200,44,156
974,2,8,0,195,37,3,200,39,161
975,0,0,5,151,37,14,200,36,164
975,1,3,1,15,25,15,200,48,152
975,2,1,1,110,30,5,200,33,167
976,0,7,7,241,43,8,200,37,163
976,1,1,3,251,41,0,200,43,157
976,2,6,0,164,36,8,200,42,158
977,0,4,9,100,32,13,200,40,160
977,1,4,1,180,40,15,200,41,159
977,2,2,1,133,31,2,200,43,157
978,0,5,3,323,49,4,200,43,157
978,1,1,1,273,43,0,200,36,164
978,2,4,7,169,35,4,200,40,160
979,0,5,8,201,39,7,200,30,170
979,1,1,2,86,26,0,200,36,164
979,2,3,2,256,44,7,200,37,163
980,0,1,8,188,36,2,200,52,148
980,1,5,2,210,38,2,200,47,153
980,2,7,1,202,38,4,200,39,161
981,0,9,0,346,50,1,200,44,156
981,1,3,4,188,36,2,200,36,164
981,2,9,1,137,31,1,200,33,167
982,0,0,6,0,20,5,200,45,155
982,1,2,7,-97,13,10,200,43,157
982,2,9,5,-74,14,7,200,40,160
983,0,7,1,130,34,11,200,46,154
983,1,2,4,94,38,31,200,29,171
983,2,8,7,17,27,20,200,51,149
984,0,1,9,208,40,8,200,41,159
984,1,2,1,53,23,0,200,46,154
984,2,9,4,87,29,8,200,30,170
985,0,8,6,229,39,0,200,38,162
985,1,1,0,202,38,4,200,41,159
985,2,7,8,15,21,4,200,38,162
986,0,3,6,58,26,7,200,46,154
986,1,5,6,234,42,7,200,42,158
986,2,7,4,222,42,10,200,34,166
987,0,8,5,20,20,0,200,36,164
987,1,1,1,133,31,2,200,37,163
987,2,2,9,-32,16,2,200,37,163
988,0,6,2,284,44,0,200,36,164
988,1,5,8,84,28,6,200,40,160
988,2,8,0,139,33,6,200,51,149
989,0,8,1,275,45,5,200,36,164
989,1,3,5,400,56,4,200,36,164
989,2,4,8,357,51,1,200,31,169
990,0,7,7,90,30,10,200,39,161
990,1,1,5,192,36,1,200,37,163
990,2,8,4,149,35,9,200,42,158
991,0,8,3,146,38,18,200,46,154
991,1,3,3,324,48,1,200,38,162
991,2,3,8,109,35,19,200,46,154
992,0,7,6,82,30,12,200,30,170
992,1,2,4,333,51,7,200,44,156
992,2,7,9,77,27,5,200,41,159
993,0,7,5,1,19,2,200,37,163
993,1,1,0,339,49,0,200,31,169
993,2,9,2,320,48,2,200,43,157
994,0,1,9,37,23,4,200,42,158
994,1,7,0,328,48,0,200,41,159
994,2,7,8,191,37,4,200,37,163
995,0,2,9,198,38,5,200,41,159
995,1,6,7,297,47,5,200,38,162
995,2,8,4,174,34,0,200,44,156
996,0,8,3,220,40,5,200,40,160
996,1,0,5,216,40,6,200,35,165
996,2,4,8,269,43,1,200,52,148
997,0,8,6,40,24,6,200,38,162
997,1,6,4,258,42,1,200,40,160
997,2,9,6,286,46,5,200,39,161
998,0,4,8,-30,22,18,200,39,161
998,1,1,8,75,25,0,200,50,150
998,2,9,6,14,26,18,200,41,159
999,0,8,9,211,41,10,200,35,165
999,1,1,8,262,46,11,200,33,167
999,2,0,9,187,37,5,200,44,156
1000,0,5,1,187,37,5,200,48,152
1000,1,2,3,3,21,7,200,47,153
1000,2,4,4,57,27,10,200,43,157
